pack,level,seed,policy,outcome,turns,game_tick,cash,resources,economy_value,units_killed,units_lost,explored_pct,error
scout-map-reveal-percent-target,hard,3,stall,loss,15,1353,0,0,0,0,0,17.05,
scout-map-reveal-percent-target,hard,4,stall,loss,15,1353,0,0,0,0,0,23.13,
scout-multiple-fog-areas,easy,1,stall,loss,20,1803,0,0,0,0,0,55.03,
scout-multiple-fog-areas,easy,2,stall,loss,20,1803,0,0,0,0,0,55.03,
scout-multiple-fog-areas,easy,3,stall,loss,20,1803,0,0,0,0,0,55.03,
scout-multiple-fog-areas,easy,4,stall,loss,20,1803,0,0,0,0,0,55.03,
scout-multiple-fog-areas,medium,1,stall,loss,12,1083,0,0,0,0,0,55.03,
scout-multiple-fog-areas,medium,2,stall,loss,12,1083,0,0,0,0,0,55.03,
scout-multiple-fog-areas,medium,3,stall,loss,12,1083,0,0,0,0,0,55.03,
scout-multiple-fog-areas,medium,4,stall,loss,12,1083,0,0,0,0,0,55.03,
scout-multiple-fog-areas,hard,1,stall,loss,15,1353,0,0,0,0,0,20.85,
scout-multiple-fog-areas,hard,2,stall,loss,15,1353,0,0,0,0,0,18.65,
scout-multiple-fog-areas,hard,3,stall,loss,15,1353,0,0,0,0,0,20.85,
scout-multiple-fog-areas,hard,4,stall,loss,15,1353,0,0,0,0,0,18.65,
scout-track-enemy-movement,easy,1,stall,loss,45,4053,1000,0,1000,0,0,9.91,
scout-track-enemy-movement,easy,2,stall,loss,45,4053,1000,0,1000,0,0,9.91,
scout-track-enemy-movement,easy,3,stall,loss,45,4053,1000,0,1000,0,0,9.91,
scout-track-enemy-movement,easy,4,stall,loss,45,4053,1000,0,1000,0,0,9.91,
scout-track-enemy-movement,medium,1,stall,loss,45,4053,1000,0,1000,0,0,9.91,
scout-track-enemy-movement,medium,2,stall,loss,45,4053,1000,0,1000,0,0,9.91,
scout-track-enemy-movement,medium,3,stall,loss,45,4053,1000,0,1000,0,0,9.91,
scout-track-enemy-movement,medium,4,stall,loss,45,4053,1000,0,1000,0,0,9.91,
scout-track-enemy-movement,hard,1,stall,loss,45,4053,1000,0,1000,0,0,9.91,
scout-track-enemy-movement,hard,2,stall,loss,45,4053,1000,0,1000,0,0,9.91,
scout-track-enemy-movement,hard,3,stall,loss,45,4053,1000,0,1000,0,0,9.91,
scout-track-enemy-movement,hard,4,stall,loss,45,4053,1000,0,1000,0,0,9.91,
spec-engineer-capture,easy,1,stall,loss,23,2073,0,0,0,0,0,2.01,
spec-engineer-capture,easy,2,stall,loss,23,2073,0,0,0,0,0,2.01,
spec-engineer-capture,easy,3,stall,loss,23,2073,0,0,0,0,0,2.01,
spec-engineer-capture,easy,4,stall,loss,23,2073,0,0,0,0,0,2.01,
spec-engineer-capture,medium,1,stall,loss,34,3063,0,0,0,0,0,1.26,
spec-engineer-capture,medium,2,stall,loss,34,3063,0,0,0,0,0,1.26,
spec-engineer-capture,medium,3,stall,loss,34,3063,0,0,0,0,0,1.26,
spec-engineer-capture,medium,4,stall,loss,34,3063,0,0,0,0,0,1.26,
spec-engineer-capture,hard,1,stall,loss,45,4053,0,0,0,0,0,1.07,
spec-engineer-capture,hard,2,stall,loss,45,4053,0,0,0,0,0,1.07,
spec-engineer-capture,hard,3,stall,loss,45,4053,0,0,0,0,0,1.07,
spec-engineer-capture,hard,4,stall,loss,45,4053,0,0,0,0,0,1.07,
spec-nuke-strike,easy,1,stall,loss,20,1803,0,0,0,0,0,3.31,
spec-nuke-strike,easy,2,stall,loss,20,1803,0,0,0,0,0,3.31,
spec-nuke-strike,easy,3,stall,loss,20,1803,0,0,0,0,0,3.31,
spec-nuke-strike,easy,4,stall,loss,20,1803,0,0,0,0,0,3.31,
spec-nuke-strike,medium,1,stall,loss,20,1803,0,0,0,0,0,3.3,
spec-nuke-strike,medium,2,stall,loss,20,1803,0,0,0,0,0,3.3,
spec-nuke-strike,medium,3,stall,loss,20,1803,0,0,0,0,0,3.3,
spec-nuke-strike,medium,4,stall,loss,20,1803,0,0,0,0,0,3.3,
spec-nuke-strike,hard,1,stall,loss,20,1803,0,0,0,0,0,3.31,
spec-nuke-strike,hard,2,stall,loss,20,1803,0,0,0,0,0,3.31,
spec-nuke-strike,hard,3,stall,loss,20,1803,0,0,0,0,0,3.31,
spec-nuke-strike,hard,4,stall,loss,20,1803,0,0,0,0,0,3.31,
spec-spy-infiltrate,easy,1,stall,loss,23,2073,0,0,0,0,0,2.08,
spec-spy-infiltrate,easy,2,stall,loss,23,2073,0,0,0,0,0,2.08,
spec-spy-infiltrate,easy,3,stall,loss,23,2073,0,0,0,0,0,2.08,
spec-spy-infiltrate,easy,4,stall,loss,23,2073,0,0,0,0,0,2.08,
spec-spy-infiltrate,medium,1,stall,loss,34,3063,0,0,0,0,0,2.08,
spec-spy-infiltrate,medium,2,stall,loss,34,3063,0,0,0,0,0,2.08,
spec-spy-infiltrate,medium,3,stall,loss,34,3063,0,0,0,0,0,2.08,
spec-spy-infiltrate,medium,4,stall,loss,34,3063,0,0,0,0,0,2.08,
spec-spy-infiltrate,hard,1,stall,loss,45,4053,0,0,0,0,0,2.67,
spec-spy-infiltrate,hard,2,stall,loss,45,4053,0,0,0,0,0,2.67,
spec-spy-infiltrate,hard,3,stall,loss,45,4053,0,0,0,0,0,2.67,
spec-spy-infiltrate,hard,4,stall,loss,45,4053,0,0,0,0,0,2.67,
spec-tanya-c4-strike,easy,1,stall,win,1,93,0,0,0,1,0,5.31,
spec-tanya-c4-strike,easy,2,stall,win,1,93,0,0,0,1,0,5.31,
spec-tanya-c4-strike,easy,3,stall,win,1,93,0,0,0,1,0,5.31,
spec-tanya-c4-strike,easy,4,stall,win,1,93,0,0,0,1,0,5.31,
spec-tanya-c4-strike,medium,1,stall,draw,11,993,0,0,0,4,0,40.98,
spec-tanya-c4-strike,medium,2,stall,draw,11,993,0,0,0,4,0,40.98,
spec-tanya-c4-strike,medium,3,stall,draw,11,993,0,0,0,4,0,40.98,
spec-tanya-c4-strike,medium,4,stall,draw,11,993,0,0,0,4,0,40.98,
spec-tanya-c4-strike,hard,1,stall,win,3,273,0,0,0,3,0,13.39,
spec-tanya-c4-strike,hard,2,stall,win,3,273,0,0,0,3,0,13.39,
spec-tanya-c4-strike,hard,3,stall,win,3,273,0,0,0,3,0,13.39,
spec-tanya-c4-strike,hard,4,stall,win,3,273,0,0,0,3,0,13.39,
spec-thief-steal-cash,easy,1,stall,loss,15,1353,0,0,0,0,0,14.06,
spec-thief-steal-cash,easy,2,stall,loss,15,1353,0,0,0,0,0,14.06,
spec-thief-steal-cash,easy,3,stall,loss,15,1353,0,0,0,0,0,14.06,
spec-thief-steal-cash,easy,4,stall,loss,15,1353,0,0,0,0,0,14.06,
spec-thief-steal-cash,medium,1,stall,loss,20,1803,0,0,0,0,0,14.06,
spec-thief-steal-cash,medium,2,stall,loss,20,1803,0,0,0,0,0,14.06,
spec-thief-steal-cash,medium,3,stall,loss,20,1803,0,0,0,0,0,14.06,
spec-thief-steal-cash,medium,4,stall,loss,20,1803,0,0,0,0,0,14.06,
spec-thief-steal-cash,hard,1,stall,loss,3,273,0,0,0,0,2,17.53,
spec-thief-steal-cash,hard,2,stall,loss,3,273,0,0,0,0,2,17.53,
spec-thief-steal-cash,hard,3,stall,loss,3,273,0,0,0,0,2,17.53,
spec-thief-steal-cash,hard,4,stall,loss,3,273,0,0,0,0,2,17.53,
strategy-dilemma,easy,1,stall,loss,14,1263,0,0,0,5,12,25.67,
strategy-dilemma,easy,2,stall,loss,14,1263,0,0,0,5,12,25.67,
strategy-dilemma,easy,3,stall,loss,14,1263,0,0,0,5,12,25.67,
strategy-dilemma,easy,4,stall,loss,14,1263,0,0,0,5,12,25.67,
strategy-dilemma,medium,1,stall,loss,9,813,0,0,0,3,8,25.67,
strategy-dilemma,medium,2,stall,loss,9,813,0,0,0,3,8,25.67,
strategy-dilemma,medium,3,stall,loss,9,813,0,0,0,3,8,25.67,
strategy-dilemma,medium,4,stall,loss,9,813,0,0,0,3,8,25.67,
strategy-dilemma,hard,1,stall,loss,7,633,0,0,0,3,7,25.67,
strategy-dilemma,hard,2,stall,loss,7,633,0,0,0,3,7,25.67,
strategy-dilemma,hard,3,stall,loss,7,633,0,0,0,3,7,25.67,
strategy-dilemma,hard,4,stall,loss,7,633,0,0,0,3,7,25.67,
strategy-gauntlet,easy,1,stall,loss,89,8013,0,0,0,0,0,7.69,
strategy-gauntlet,easy,2,stall,loss,89,8013,0,0,0,0,0,7.69,
strategy-gauntlet,easy,3,stall,loss,89,8013,0,0,0,0,0,7.69,
strategy-gauntlet,easy,4,stall,loss,89,8013,0,0,0,0,0,7.69,
strategy-gauntlet,medium,1,stall,loss,89,8013,0,0,0,0,0,7.69,
strategy-gauntlet,medium,2,stall,loss,89,8013,0,0,0,0,0,7.69,
strategy-gauntlet,medium,3,stall,loss,89,8013,0,0,0,0,0,7.69,
strategy-gauntlet,medium,4,stall,loss,89,8013,0,0,0,0,0,7.69,
strategy-gauntlet,hard,1,stall,loss,50,4503,0,0,0,0,0,7.69,
strategy-gauntlet,hard,2,stall,loss,50,4503,0,0,0,0,0,7.69,
strategy-gauntlet,hard,3,stall,loss,50,4503,0,0,0,0,0,7.69,
strategy-gauntlet,hard,4,stall,loss,50,4503,0,0,0,0,0,7.69,
strategy-trilemma,easy,1,stall,loss,60,5403,3000,0,3000,0,0,6.14,
strategy-trilemma,easy,2,stall,loss,60,5403,3000,0,3000,0,0,6.14,
strategy-trilemma,easy,3,stall,loss,60,5403,3000,0,3000,0,0,6.14,
strategy-trilemma,easy,4,stall,loss,60,5403,3000,0,3000,0,0,6.14,
strategy-trilemma,medium,1,stall,loss,50,4503,2400,0,2400,0,0,6.14,
strategy-trilemma,medium,2,stall,loss,50,4503,2400,0,2400,0,0,6.14,
strategy-trilemma,medium,3,stall,loss,50,4503,2400,0,2400,0,0,6.14,
strategy-trilemma,medium,4,stall,loss,50,4503,2400,0,2400,0,0,6.14,
strategy-trilemma,hard,1,stall,loss,40,3603,2200,0,2200,0,1,6.71,
strategy-trilemma,hard,2,stall,loss,40,3603,2200,0,2200,1,1,6.36,
strategy-trilemma,hard,3,stall,loss,40,3603,2200,0,2200,0,1,6.71,
strategy-trilemma,hard,4,stall,loss,40,3603,2200,0,2200,1,1,6.36,
strategy-twobody,easy,1,stall,loss,95,8553,0,0,0,0,0,14.67,
strategy-twobody,easy,2,stall,loss,95,8553,0,0,0,0,0,14.67,
strategy-twobody,easy,3,stall,loss,95,8553,0,0,0,0,0,14.67,
strategy-twobody,easy,4,stall,loss,95,8553,0,0,0,0,0,14.67,
strategy-twobody,medium,1,stall,loss,73,6573,0,0,0,0,0,14.67,
strategy-twobody,medium,2,stall,loss,73,6573,0,0,0,0,0,14.67,
strategy-twobody,medium,3,stall,loss,73,6573,0,0,0,0,0,14.67,
strategy-twobody,medium,4,stall,loss,73,6573,0,0,0,0,0,14.67,
strategy-twobody,hard,1,stall,loss,56,5043,0,0,0,0,0,14.67,
strategy-twobody,hard,2,stall,loss,56,5043,0,0,0,0,0,14.67,
strategy-twobody,hard,3,stall,loss,56,5043,0,0,0,0,0,14.67,
strategy-twobody,hard,4,stall,loss,56,5043,0,0,0,0,0,14.67,
strict-production-bom,easy,1,stall,loss,30,2703,2200,0,2200,0,0,2.0,
strict-production-bom,easy,2,stall,loss,30,2703,2200,0,2200,0,0,2.0,
strict-production-bom,easy,3,stall,loss,30,2703,2200,0,2200,0,0,2.0,
strict-production-bom,easy,4,stall,loss,30,2703,2200,0,2200,0,0,2.0,
strict-production-bom,medium,1,stall,loss,34,3063,3000,0,3000,0,0,2.0,
strict-production-bom,medium,2,stall,loss,34,3063,3000,0,3000,0,0,2.0,
strict-production-bom,medium,3,stall,loss,34,3063,3000,0,3000,0,0,2.0,
strict-production-bom,medium,4,stall,loss,34,3063,3000,0,3000,0,0,2.0,
strict-production-bom,hard,1,stall,loss,70,6303,7200,0,7200,0,0,2.0,
strict-production-bom,hard,2,stall,loss,70,6303,7200,0,7200,0,0,2.0,
strict-production-bom,hard,3,stall,loss,70,6303,7200,0,7200,0,0,2.0,
strict-production-bom,hard,4,stall,loss,70,6303,7200,0,7200,0,0,2.0,
strict-sequence,easy,1,stall,loss,29,2613,0,0,0,0,0,13.0,
strict-sequence,easy,2,stall,loss,29,2613,0,0,0,0,0,13.0,
strict-sequence,easy,3,stall,loss,29,2613,0,0,0,0,0,13.0,
strict-sequence,easy,4,stall,loss,29,2613,0,0,0,0,0,13.0,
strict-sequence,medium,1,stall,loss,38,3423,0,0,0,0,0,13.0,
strict-sequence,medium,2,stall,loss,38,3423,0,0,0,0,0,13.0,
strict-sequence,medium,3,stall,loss,38,3423,0,0,0,0,0,13.0,
strict-sequence,medium,4,stall,loss,38,3423,0,0,0,0,0,13.0,
strict-sequence,hard,1,stall,loss,42,3783,0,0,0,0,0,13.1,
strict-sequence,hard,2,stall,loss,42,3783,0,0,0,0,0,13.0,
strict-sequence,hard,3,stall,loss,42,3783,0,0,0,0,0,13.1,
strict-sequence,hard,4,stall,loss,42,3783,0,0,0,0,0,13.0,
strict-toolban-fidelity-under-pressure,easy,1,stall,loss,50,4503,0,0,0,0,0,1.93,
strict-toolban-fidelity-under-pressure,easy,2,stall,loss,50,4503,0,0,0,0,0,1.93,
strict-toolban-fidelity-under-pressure,easy,3,stall,loss,50,4503,0,0,0,0,0,1.93,
strict-toolban-fidelity-under-pressure,easy,4,stall,loss,50,4503,0,0,0,0,0,1.93,
strict-toolban-fidelity-under-pressure,medium,1,stall,loss,50,4503,0,0,0,0,0,1.93,
strict-toolban-fidelity-under-pressure,medium,2,stall,loss,50,4503,0,0,0,0,0,1.93,
strict-toolban-fidelity-under-pressure,medium,3,stall,loss,50,4503,0,0,0,0,0,1.93,
strict-toolban-fidelity-under-pressure,medium,4,stall,loss,50,4503,0,0,0,0,0,1.93,
strict-toolban-fidelity-under-pressure,hard,1,stall,loss,50,4503,0,0,0,0,0,1.93,
strict-toolban-fidelity-under-pressure,hard,2,stall,loss,50,4503,0,0,0,0,0,1.93,
strict-toolban-fidelity-under-pressure,hard,3,stall,loss,50,4503,0,0,0,0,0,1.93,
strict-toolban-fidelity-under-pressure,hard,4,stall,loss,50,4503,0,0,0,0,0,1.93,
tech-aggro-all-in,easy,1,stall,loss,50,4503,5500,0,5500,0,0,7.78,
tech-aggro-all-in,easy,2,stall,loss,50,4503,5500,0,5500,0,0,7.78,
tech-aggro-all-in,easy,3,stall,loss,50,4503,5500,0,5500,0,0,7.78,
tech-aggro-all-in,easy,4,stall,loss,50,4503,5500,0,5500,0,0,7.78,
tech-aggro-all-in,medium,1,stall,loss,40,3603,4800,0,4800,0,0,7.78,
tech-aggro-all-in,medium,2,stall,loss,40,3603,4800,0,4800,0,0,7.78,
tech-aggro-all-in,medium,3,stall,loss,40,3603,4800,0,4800,0,0,7.78,
tech-aggro-all-in,medium,4,stall,loss,40,3603,4800,0,4800,0,0,7.78,
tech-aggro-all-in,hard,1,stall,loss,37,3333,4800,0,4800,0,0,24.95,
tech-aggro-all-in,hard,2,stall,loss,37,3333,4800,0,4800,0,0,24.91,
tech-aggro-all-in,hard,3,stall,loss,37,3333,4800,0,4800,0,0,24.95,
tech-aggro-all-in,hard,4,stall,loss,37,3333,4800,0,4800,0,0,24.91,
tech-balanced-econ-then-tech,easy,1,stall,loss,90,8103,2800,0,2800,0,0,3.41,
tech-balanced-econ-then-tech,easy,2,stall,loss,90,8103,2800,0,2800,0,0,3.41,
tech-balanced-econ-then-tech,easy,3,stall,loss,90,8103,2800,0,2800,0,0,3.41,
tech-balanced-econ-then-tech,easy,4,stall,loss,90,8103,2800,0,2800,0,0,3.41,
tech-balanced-econ-then-tech,medium,1,stall,loss,70,6303,2800,0,2800,0,0,3.41,
tech-balanced-econ-then-tech,medium,2,stall,loss,70,6303,2800,0,2800,0,0,3.41,
tech-balanced-econ-then-tech,medium,3,stall,loss,70,6303,2800,0,2800,0,0,3.41,
tech-balanced-econ-then-tech,medium,4,stall,loss,70,6303,2800,0,2800,0,0,3.41,
tech-balanced-econ-then-tech,hard,1,stall,loss,60,5403,2800,0,2800,0,0,3.41,
tech-balanced-econ-then-tech,hard,2,stall,loss,60,5403,2800,0,2800,0,0,3.41,
tech-balanced-econ-then-tech,hard,3,stall,loss,60,5403,2800,0,2800,0,0,3.41,
tech-balanced-econ-then-tech,hard,4,stall,loss,60,5403,2800,0,2800,0,0,3.41,
tech-production-planning,easy,1,stall,loss,60,5403,5000,0,5000,0,0,4.68,
tech-production-planning,easy,2,stall,loss,60,5403,5000,0,5000,0,0,4.68,
tech-production-planning,easy,3,stall,loss,60,5403,5000,0,5000,0,0,4.68,
tech-production-planning,easy,4,stall,loss,60,5403,5000,0,5000,0,0,4.68,
tech-production-planning,medium,1,stall,loss,80,7203,6500,0,6500,0,0,3.08,
tech-production-planning,medium,2,stall,loss,80,7203,6500,0,6500,0,0,3.08,
tech-production-planning,medium,3,stall,loss,80,7203,6500,0,6500,0,0,3.08,
tech-production-planning,medium,4,stall,loss,80,7203,6500,0,6500,0,0,3.08,
tech-production-planning,hard,1,stall,loss,90,8103,3000,0,3000,0,3,29.38,
tech-production-planning,hard,2,stall,loss,90,8103,3000,0,3000,0,3,29.38,
tech-production-planning,hard,3,stall,loss,90,8103,3000,0,3000,0,3,29.38,
tech-production-planning,hard,4,stall,loss,90,8103,3000,0,3000,0,3,29.38,
tech-turtle-defensive-tech,easy,1,stall,loss,80,7203,20000,0,20000,2,3,5.56,
tech-turtle-defensive-tech,easy,2,stall,loss,80,7203,20000,0,20000,2,3,5.56,
tech-turtle-defensive-tech,easy,3,stall,loss,80,7203,20000,0,20000,2,3,5.56,
tech-turtle-defensive-tech,easy,4,stall,loss,80,7203,20000,0,20000,2,3,5.56,
tech-turtle-defensive-tech,medium,1,stall,loss,80,7203,20000,0,20000,5,5,6.03,
tech-turtle-defensive-tech,medium,2,stall,loss,80,7203,20000,0,20000,5,5,6.03,
tech-turtle-defensive-tech,medium,3,stall,loss,80,7203,20000,0,20000,5,5,6.03,
tech-turtle-defensive-tech,medium,4,stall,loss,80,7203,20000,0,20000,5,5,6.03,
tech-turtle-defensive-tech,hard,1,stall,loss,19,1713,5760,240,6000,5,7,6.09,
tech-turtle-defensive-tech,hard,2,stall,loss,19,1713,5500,0,5500,3,8,6.41,
tech-turtle-defensive-tech,hard,3,stall,loss,19,1713,5760,240,6000,5,7,6.09,
tech-turtle-defensive-tech,hard,4,stall,loss,19,1713,5500,0,5500,3,8,6.41,
tempo-double-window,easy,1,stall,loss,50,4503,0,0,0,0,0,3.07,
tempo-double-window,easy,2,stall,loss,50,4503,0,0,0,0,0,3.07,
tempo-double-window,easy,3,stall,loss,50,4503,0,0,0,0,0,3.07,
tempo-double-window,easy,4,stall,loss,50,4503,0,0,0,0,0,3.07,
tempo-double-window,medium,1,stall,loss,50,4503,0,0,0,0,0,3.07,
tempo-double-window,medium,2,stall,loss,50,4503,0,0,0,0,0,3.07,
tempo-double-window,medium,3,stall,loss,50,4503,0,0,0,0,0,3.07,
tempo-double-window,medium,4,stall,loss,50,4503,0,0,0,0,0,3.07,
tempo-double-window,hard,1,stall,loss,50,4503,0,0,0,0,0,2.96,
tempo-double-window,hard,2,stall,loss,50,4503,0,0,0,0,0,3.07,
tempo-double-window,hard,3,stall,loss,50,4503,0,0,0,0,0,2.96,
tempo-double-window,hard,4,stall,loss,50,4503,0,0,0,0,0,3.07,
tempo-strike-window,easy,1,stall,loss,5,318,0,0,0,4,0,46.6,
tempo-strike-window,easy,2,stall,loss,5,318,0,0,0,4,0,46.6,
tempo-strike-window,easy,3,stall,loss,5,318,0,0,0,4,0,46.6,
tempo-strike-window,easy,4,stall,loss,5,318,0,0,0,4,0,46.6,
tempo-strike-window,medium,1,stall,loss,5,318,0,0,0,4,0,46.6,
tempo-strike-window,medium,2,stall,loss,5,318,0,0,0,4,0,46.6,
tempo-strike-window,medium,3,stall,loss,5,318,0,0,0,4,0,46.6,
tempo-strike-window,medium,4,stall,loss,5,318,0,0,0,4,0,46.6,
tempo-strike-window,hard,1,stall,loss,5,318,0,0,0,4,0,46.6,
tempo-strike-window,hard,2,stall,loss,5,318,0,0,0,4,0,46.6,
tempo-strike-window,hard,3,stall,loss,5,318,0,0,0,4,0,46.6,
tempo-strike-window,hard,4,stall,loss,5,318,0,0,0,4,0,46.6,
tp-decision-under-clock,easy,1,stall,loss,37,3333,0,0,0,1,2,77.13,
tp-decision-under-clock,easy,2,stall,loss,37,3333,0,0,0,1,2,77.13,
tp-decision-under-clock,easy,3,stall,loss,37,3333,0,0,0,1,2,77.13,
tp-decision-under-clock,easy,4,stall,loss,37,3333,0,0,0,1,2,77.13,
tp-decision-under-clock,medium,1,stall,loss,33,2973,0,0,0,0,2,74.05,
tp-decision-under-clock,medium,2,stall,loss,33,2973,0,0,0,0,2,74.05,
tp-decision-under-clock,medium,3,stall,loss,33,2973,0,0,0,0,2,74.05,
tp-decision-under-clock,medium,4,stall,loss,33,2973,0,0,0,0,2,74.05,
tp-decision-under-clock,hard,1,stall,loss,33,2973,0,0,0,0,2,74.05,
tp-decision-under-clock,hard,2,stall,loss,33,2973,0,0,0,1,2,77.13,
tp-decision-under-clock,hard,3,stall,loss,33,2973,0,0,0,0,2,74.05,
tp-decision-under-clock,hard,4,stall,loss,33,2973,0,0,0,1,2,77.13,
tp-pressure-procedural,easy,1,stall,loss,30,2703,0,0,0,0,0,6.6,
tp-pressure-procedural,easy,2,stall,loss,30,2703,0,0,0,0,0,6.6,
tp-pressure-procedural,easy,3,stall,loss,30,2703,0,0,0,0,0,6.6,
tp-pressure-procedural,easy,4,stall,loss,30,2703,0,0,0,0,0,6.6,
tp-pressure-procedural,medium,1,stall,loss,30,2703,0,0,0,0,0,6.6,
tp-pressure-procedural,medium,2,stall,loss,30,2703,0,0,0,0,0,6.6,
tp-pressure-procedural,medium,3,stall,loss,30,2703,0,0,0,0,0,6.6,
tp-pressure-procedural,medium,4,stall,loss,30,2703,0,0,0,0,0,6.6,
tp-pressure-procedural,hard,1,stall,loss,30,2703,0,0,0,0,0,7.38,
tp-pressure-procedural,hard,2,stall,loss,30,2703,0,0,0,0,0,7.38,
tp-pressure-procedural,hard,3,stall,loss,30,2703,0,0,0,0,0,7.38,
tp-pressure-procedural,hard,4,stall,loss,30,2703,0,0,0,0,0,7.38,
tp-rush-multi-objective,easy,1,stall,loss,23,2073,0,0,0,0,0,6.8,
tp-rush-multi-objective,easy,2,stall,loss,23,2073,0,0,0,0,0,6.8,
tp-rush-multi-objective,easy,3,stall,loss,23,2073,0,0,0,0,0,6.8,
tp-rush-multi-objective,easy,4,stall,loss,23,2073,0,0,0,0,0,6.8,
tp-rush-multi-objective,medium,1,stall,loss,22,1983,0,0,0,0,0,6.8,
tp-rush-multi-objective,medium,2,stall,loss,22,1983,0,0,0,0,0,6.8,
tp-rush-multi-objective,medium,3,stall,loss,22,1983,0,0,0,0,0,6.8,
tp-rush-multi-objective,medium,4,stall,loss,22,1983,0,0,0,0,0,6.8,
tp-rush-multi-objective,hard,1,stall,loss,22,1983,0,0,0,0,0,6.78,
tp-rush-multi-objective,hard,2,stall,loss,22,1983,0,0,0,0,0,6.3,
tp-rush-multi-objective,hard,3,stall,loss,22,1983,0,0,0,0,0,6.78,
tp-rush-multi-objective,hard,4,stall,loss,22,1983,0,0,0,0,0,6.3,
tp-rush-objective-very-fast,easy,1,stall,loss,40,3603,0,0,0,0,0,6.16,
tp-rush-objective-very-fast,easy,2,stall,loss,40,3603,0,0,0,0,0,6.16,
tp-rush-objective-very-fast,easy,3,stall,loss,40,3603,0,0,0,0,0,6.16,
tp-rush-objective-very-fast,easy,4,stall,loss,40,3603,0,0,0,0,0,6.16,
tp-rush-objective-very-fast,medium,1,stall,loss,37,3333,0,0,0,0,0,6.16,
tp-rush-objective-very-fast,medium,2,stall,loss,37,3333,0,0,0,0,0,6.16,
tp-rush-objective-very-fast,medium,3,stall,loss,37,3333,0,0,0,0,0,6.16,
tp-rush-objective-very-fast,medium,4,stall,loss,37,3333,0,0,0,0,0,6.16,
tp-rush-objective-very-fast,hard,1,stall,loss,37,3333,0,0,0,0,0,5.56,
tp-rush-objective-very-fast,hard,2,stall,loss,37,3333,0,0,0,0,0,5.86,
tp-rush-objective-very-fast,hard,3,stall,loss,37,3333,0,0,0,0,0,5.56,
tp-rush-objective-very-fast,hard,4,stall,loss,37,3333,0,0,0,0,0,5.86,
tp-survive-and-grow,easy,1,stall,loss,27,2433,6500,0,6500,0,2,9.2,
tp-survive-and-grow,easy,2,stall,loss,27,2433,6500,0,6500,0,2,9.2,
tp-survive-and-grow,easy,3,stall,loss,27,2433,6500,0,6500,0,2,9.2,
tp-survive-and-grow,easy,4,stall,loss,27,2433,6500,0,6500,0,2,9.2,
tp-survive-and-grow,medium,1,stall,loss,24,2163,6000,0,6000,0,2,9.45,
tp-survive-and-grow,medium,2,stall,loss,24,2163,6000,0,6000,0,2,9.45,
tp-survive-and-grow,medium,3,stall,loss,24,2163,6000,0,6000,0,2,9.45,
tp-survive-and-grow,medium,4,stall,loss,24,2163,6000,0,6000,0,2,9.45,
tp-survive-and-grow,hard,1,stall,loss,20,1803,5500,0,5500,0,2,9.38,
tp-survive-and-grow,hard,2,stall,loss,20,1803,5500,0,5500,0,2,9.38,
tp-survive-and-grow,hard,3,stall,loss,20,1803,5500,0,5500,0,2,9.38,
tp-survive-and-grow,hard,4,stall,loss,20,1803,5500,0,5500,0,2,9.38,
tp-survive-and-strike-at-window,easy,1,stall,loss,47,4233,0,0,0,0,0,9.42,
tp-survive-and-strike-at-window,easy,2,stall,loss,47,4233,0,0,0,0,0,9.42,
tp-survive-and-strike-at-window,easy,3,stall,loss,47,4233,0,0,0,0,0,9.42,
tp-survive-and-strike-at-window,easy,4,stall,loss,47,4233,0,0,0,0,0,9.42,
tp-survive-and-strike-at-window,medium,1,stall,loss,40,3603,0,0,0,0,0,9.42,
tp-survive-and-strike-at-window,medium,2,stall,loss,40,3603,0,0,0,0,0,9.42,
tp-survive-and-strike-at-window,medium,3,stall,loss,40,3603,0,0,0,0,0,9.42,
tp-survive-and-strike-at-window,medium,4,stall,loss,40,3603,0,0,0,0,0,9.42,
tp-survive-and-strike-at-window,hard,1,stall,loss,37,3333,0,0,0,0,0,9.38,
tp-survive-and-strike-at-window,hard,2,stall,loss,37,3333,0,0,0,0,0,9.42,
tp-survive-and-strike-at-window,hard,3,stall,loss,37,3333,0,0,0,0,0,9.38,
tp-survive-and-strike-at-window,hard,4,stall,loss,37,3333,0,0,0,0,0,9.42,
tp-survive-n-turns,easy,1,stall,loss,30,2703,0,0,0,56,0,9.11,
tp-survive-n-turns,easy,2,stall,loss,30,2703,0,0,0,56,0,9.11,
tp-survive-n-turns,easy,3,stall,loss,30,2703,0,0,0,56,0,9.11,
tp-survive-n-turns,easy,4,stall,loss,30,2703,0,0,0,56,0,9.11,
tp-survive-n-turns,medium,1,stall,loss,33,2973,0,0,0,58,0,9.11,
tp-survive-n-turns,medium,2,stall,loss,33,2973,0,0,0,58,0,9.11,
tp-survive-n-turns,medium,3,stall,loss,33,2973,0,0,0,58,0,9.11,
tp-survive-n-turns,medium,4,stall,loss,33,2973,0,0,0,58,0,9.11,
tp-survive-n-turns,hard,1,stall,loss,24,2163,0,0,0,18,0,9.03,
tp-survive-n-turns,hard,2,stall,loss,38,3423,0,0,0,46,0,9.11,
tp-survive-n-turns,hard,3,stall,loss,24,2163,0,0,0,18,0,9.03,
tp-survive-n-turns,hard,4,stall,loss,38,3423,0,0,0,46,0,9.11,
